CODVIA,NOMVIA,NUMERO,NOM_ACTIVITAT,TIPUS,CATEGORIA,LAT,LNG,WEBSITE,TELEFON,HORARI,FONT,BARRI,DISTRICTE,ADRECA,CCAE
,c. de Duran i Sors,3,EL MEU HERBOLARI,activitat_econòmica,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en est",41.5404,2.11504,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Duran i Sors, 3 1 Bxs G","Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats"
,Rambla,170,EL NOU IMPERIAL XARCUTERIA VINATERIA,activitat_econòmica,Comerç al detall de carn i productes carnis en establiments especialitzats,41.5485,2.10825,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 170A Bxs 16a",Comerç al detall de carn i productes carnis en establiments especialitzats
,c. de Colom,31,EL RACO DEL MERCAT,activitat_econòmica,Establiments de begudes,41.5402,2.1111,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 31 Bxs",Establiments de begudes
,pl. de l' Àngel,10,EL RACO DELS CANELONS,activitat_econòmica,Elaboració de menjars i plats preparats,41.5467,2.11037,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 10 Bxs",Elaboració de menjars i plats preparats
,c. del Metge Mir,23,EL RANCHO,activitat_econòmica,Restaurants i establiments de menjars,41.5452,2.09955,,,,sabadellempresa.cat,COVADONGA,1,"c. del Metge Mir, 23 Bxs",Restaurants i establiments de menjars
,c. de Fèlix Amat,102,ELECTRONICA OLMOS,activitat_econòmica,Reparació d'aparells electrònics d'àudio i vídeo d'ús domèstic,41.5435,2.11114,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Fèlix Amat, 102 Bxs",Reparació d'aparells electrònics d'àudio i vídeo d'ús domèstic
,c. de Duran i Sors,9,ELS CAMPOS 1,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5428,2.11503,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Duran i Sors, 9B Bxs 1a",Comerç al detall de fruites i hortalisses en establiments especialitzats
,c. de la Indústria,20,ELS CAMPOS 2,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5452,2.10989,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Indústria, 20B Bxs 1a",Comerç al detall de fruites i hortalisses en establiments especialitzats
,c. de Josep Renom,137,EMBOTITS ROIG BELLVEHI,activitat_econòmica,Elaboració de productes carnis i de volateria,41.5472,2.10845,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Josep Renom, 137 Bxs",Elaboració de productes carnis i de volateria
,Rambla,62,EMFASI MARKETING DIGITAL,activitat_econòmica,Altres serveis relacionats amb les tecnologies de la informació,41.5443,2.12071,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 62 1r 2a",Altres serveis relacionats amb les tecnologies de la informació
,rda. de Ponent,132,EMPATIF,activitat_econòmica,Altres activitats de suport a les empreses ncaa,41.547,2.11193,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Ponent, 132 1 Bxs 1a",Altres activitats de suport a les empreses ncaa
,c. de Zurbano,3,ENCARNA PERRUQUERIA ESTETICA,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5461,2.11726,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Zurbano, 3 Bxs 7a",Perruqueria i altres tractaments de bellesa
,c. de Sant Josep,36,ENDERROCS SL,activitat_econòmica,Demolició d'immobles,41.5487,2.10844,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Josep, 36 Bxs 1a",Demolició d'immobles
,c. de Sallarès i Pla,6,ENDESA,activitat_econòmica,Altres activitats de suport a les empreses ncaa,41.5455,2.10938,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sallarès i Pla, 6 Bxs",Altres activitats de suport a les empreses ncaa
,c. de l' Escola Industrial,8,EOS JOIERIA,activitat_econòmica,Comerç al detall d'articles de rellotgeria i joieria en establiments especialitz,41.5508,2.10162,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Escola Industrial, 8 Bxs B",Comerç al detall d'articles de rellotgeria i joieria en establiments especialitzats
,Rambla,178,EQUIVALENZA,activitat_econòmica,Comerç al detall de productes cosmètics i higiènics en establiments especialitza,41.5495,2.09818,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 178 Bxs 1a",Comerç al detall de productes cosmètics i higiènics en establiments especialitzats
,c. de Montserrat,176,ESCAPA,activitat_econòmica,Reparació d'efectes personals i articles d'ús domèstic ncaa,41.5458,2.10876,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Montserrat, 176 Bxs 1a",Reparació d'efectes personals i articles d'ús domèstic ncaa
,c. de Margenat,42,ESCLAT,activitat_econòmica,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en est",41.5465,2.10971,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Margenat, 42 Bxs","Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats"
,c. de Joaquín Costa,57,ESCODA,activitat_econòmica,"Fabricació d'escombres, brotxes i raspalls",41.5493,2.10868,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 57 Bxs","Fabricació d'escombres, brotxes i raspalls"
,c. de Joaquín Costa,55,ESCODA,activitat_econòmica,"Fabricació d'escombres, brotxes i raspalls",41.5444,2.10919,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 55 Bxs","Fabricació d'escombres, brotxes i raspalls"
,c. de Joaquín Costa,47,ESCODA,activitat_econòmica,"Fabricació d'escombres, brotxes i raspalls",41.5489,2.10335,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Joaquín Costa, 47 Bxs","Fabricació d'escombres, brotxes i raspalls"
,c. de Garcilaso,112,ESCOL.CORAL ST.JORDI,activitat_econòmica,Educació relacionada amb la cultura,41.5408,2.11196,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Garcilaso, 112 Bxs",Educació relacionada amb la cultura
,c. de Sant Oleguer,120,ESCOLA DE DANSA LA NAU,activitat_econòmica,Educació relacionada amb la cultura,41.5486,2.10908,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Oleguer, 120 Bxs",Educació relacionada amb la cultura
,c. de Sant Oleguer,75,ESCOLA DE MUSICA I CONSERVATORI PROFESSIONAL,activitat_econòmica,Educació relacionada amb la cultura,41.5479,2.11467,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Oleguer, 75 Bxs",Educació relacionada amb la cultura
,pg. de Manresa,19,ESCOLA JOSO CENTRE COMIC,activitat_econòmica,Altres activitats d'educació ncaa,41.5486,2.10819,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de Manresa, 19 1r 1a",Altres activitats d'educació ncaa
,c. de Sant Llorenç,23,ESCUDE ASSESSORS,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5462,2.10592,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Llorenç, 23 Bxs","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de la Creueta,7,ESPAI CREATIU,activitat_econòmica,Altres activitats d'impressió i arts gràfiques,41.547,2.09472,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Creueta, 7 Bxs",Altres activitats d'impressió i arts gràfiques
,Rambla,65,ESPAI LEGAL,activitat_econòmica,Activitats jurídiques,41.5479,2.11058,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 65 Ent 1a",Activitats jurídiques
,c. de Joan Maragall,8,ESPAI RECORDS,activitat_econòmica,Comerç al detall d'electrodomèstics en establiments especialitzats,41.5503,2.11933,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Joan Maragall, 8 Bxs",Comerç al detall d'electrodomèstics en establiments especialitzats
,c. de les Planes,35,ESSABEDE COMUNICACIO,activitat_econòmica,Agències de publicitat,41.5459,2.09935,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Planes, 35 2n 2a",Agències de publicitat
,Rambla,207,ESTAMBRIL TEXTILES INTERNATIONAL SL,activitat_econòmica,Comerç a l'engròs de tèxtils,41.5458,2.10706,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 207 1r 2a",Comerç a l'engròs de tèxtils
,Rambla,143,ESTEVE PERMANYER YGLESIAS ECONOMISTA,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5465,2.10023,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 143 2n 2a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de l' Advocat Cirera,17,ESTIL PROPI,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5478,2.10562,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Advocat Cirera, 17 Bxs 1a",Perruqueria i altres tractaments de bellesa
,c. de Jovellanos,66,ESTUDI CREATIU COLLAGE AND SWEET MOON TRAVEL,activitat_econòmica,Activitats de les agències de viatges,41.5441,2.11009,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Jovellanos, 66 Bxs",Activitats de les agències de viatges
,c. de Gràcia,88,ESTUDI ENGINYERIA I ARQUITECTURA PRODIS,activitat_econòmica,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessoramen,41.5502,2.10769,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Gràcia, 88 Bxs",Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic
,rda. de Zamenhof,139,ESTUDI MOBLE VILALTA,activitat_econòmica,Comerç al detall d'electrodomèstics en establiments especialitzats,41.5403,2.11083,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 139 Bxs 2a",Comerç al detall d'electrodomèstics en establiments especialitzats
,c. de Riego,61,ESTUDIO JURIDICO FISCAL S A,activitat_econòmica,Activitats jurídiques,41.545,2.10965,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Riego, 61 Bxs 1a",Activitats jurídiques
,c. de l' Advocat Cirera,11,EUGENIA VILALTA,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5448,2.10929,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Advocat Cirera, 11 Bxs C",Perruqueria i altres tractaments de bellesa
,pl. de Sant Jaume,3,EUSEBELLA SL,activitat_econòmica,Altres activitats de suport a les empreses ncaa,41.5401,2.11135,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de Sant Jaume, 3 5è 2a",Altres activitats de suport a les empreses ncaa
,pg. de Manresa,19,EXITPROJECTES,activitat_econòmica,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessoramen,41.5415,2.11137,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de Manresa, 19 4t 1a",Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic
,pg. de Gaudí,35,EXOTIC SOULS STUDIO,activitat_econòmica,Educació relacionada amb l'esport i les activitats recreatives,41.5467,2.10496,,,,sabadellempresa.cat,COVADONGA,1,"pg. de Gaudí, 35 Bxs 1a",Educació relacionada amb l'esport i les activitats recreatives
,c. d'en Font,26,EXPENDEDURIA 1,activitat_econòmica,Comerç al detall de productes de tabac en establiments especialitzats,41.5493,2.10868,,,,sabadellempresa.cat,EL CENTRE,1,"c. d'en Font, 26 Bxs",Comerç al detall de productes de tabac en establiments especialitzats
,c. de les Tres Creus,166,EXPENDEDURIA 12,activitat_econòmica,Comerç al detall de productes de tabac en establiments especialitzats,41.5483,2.11739,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 166 Bxs 2a",Comerç al detall de productes de tabac en establiments especialitzats
,ctra. de Terrassa,108,EXPENDEDURIA 20,activitat_econòmica,Comerç al detall de productes de tabac en establiments especialitzats,41.542,2.1152,,,,sabadellempresa.cat,HOSTAFRANCS,1,"ctra. de Terrassa, 108 Bxs",Comerç al detall de productes de tabac en establiments especialitzats
,pg. de la Plaça Major,25,EXPENDEDURIA 7,activitat_econòmica,Comerç al detall de productes de tabac en establiments especialitzats,41.5434,2.10317,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 25 Bxs",Comerç al detall de productes de tabac en establiments especialitzats
,c. de Calderón,73,EXPRESS SUPERMERCAT,activitat_econòmica,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en est",41.54,2.11098,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Calderón, 73 Bxs","Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats"
,Rambla,123,FACILMOBEL,activitat_econòmica,"Comerç al detall de mobles, aparells d'il·luminació i d'altres articles d'ús dom",41.5471,2.11152,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 123 Bxs","Comerç al detall de mobles, aparells d'il·luminació i d'altres articles d'ús domèstic en establiments especialitzats"
,c. del Doctor Puig,44,FALGUERAS SI,activitat_econòmica,Promoció immobiliària,41.5494,2.09936,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Doctor Puig, 44A Bxs 1a",Promoció immobiliària
,rda. de Ponent,183,FANCY DISSENY,activitat_econòmica,Comerç al detall de jocs i joguines en establiments especialitzats,41.5446,2.10988,,,,sabadellempresa.cat,HOSTAFRANCS,1,"rda. de Ponent, 183 Bxs 2a",Comerç al detall de jocs i joguines en establiments especialitzats
,c. de Sant Antoni Maria Claret,21,FARMACIA ARGELAGUET,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5479,2.0991,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Antoni Maria Claret, 21 Bxs 2a",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. del Carme,10,FARMACIA BAGAN,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5409,2.11134,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Carme, 10 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,via de Massagué,40,FARMACIA BLANCHART,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5482,2.11137,,,,sabadellempresa.cat,EL CENTRE,1,"via de Massagué, 40 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,rda. de Ponent,17,FARMACIA COROMINAS,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5458,2.11191,,,,sabadellempresa.cat,HOSTAFRANCS,1,"rda. de Ponent, 17 Bxs 6a",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Colom,5,FARMACIA DEL MERCAT,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.545,2.11995,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 5 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,pg. de la Plaça Major,29,FARMACIA GARRIGA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5478,2.1065,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 29 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Sallarès i Pla,140,FARMACIA M. GARRIGA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5409,2.11164,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sallarès i Pla, 140 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,pl. de l' Àngel,12,FARMACIA MARTA GILI,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5423,2.10516,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 12 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,167,FARMACIA MORALELS - COSMETICA,activitat_econòmica,Comerç al detall de productes cosmètics i higiènics en establiments especialitza,41.5458,2.09784,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 167 Bxs 1a",Comerç al detall de productes cosmètics i higiènics en establiments especialitzats
,Rambla,167,FARMACIA MORALES,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5468,2.09645,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 167 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,rda. de Ponent,173,FARMACIA ORTOPEDIA LLOP,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5467,2.09647,,,,sabadellempresa.cat,HOSTAFRANCS,1,"rda. de Ponent, 173 Bxs A",Comerç al detall de productes farmacèutics en establiments especialitzats
,rda. de Zamenhof,145,FARMACIA PAREJA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5466,2.09655,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 145 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,26,FARMACIA SEGALAS,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5495,2.1023,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 26 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Covadonga,310,FARMACIA TRES CREUS,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5446,2.1132,,,,sabadellempresa.cat,COVADONGA,1,"c. de Covadonga, 310 Bxs 2a",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,229,FARMACIA VINYES COSTA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5402,2.11318,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 229 1 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Lacy,62,FELIU LLOBET,activitat_econòmica,Serveis tècnics d'arquitectura,41.542,2.11247,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Lacy, 62 A 1r 2a",Serveis tècnics d'arquitectura
,c. de Sant Quirze,5,FEMINA,activitat_econòmica,Comerç al detall de peces de vestir en establiments especialitzats,41.5486,2.10819,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 5B Bxs 2a",Comerç al detall de peces de vestir en establiments especialitzats
,c. del Sol,217,FENOY LEGAL ADVOCATS,activitat_econòmica,Activitats jurídiques,41.5478,2.11188,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Sol, 217 Bxs 1a",Activitats jurídiques
,pl. de l' Àngel,10,FERRAN BONAS,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5487,2.11001,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 10 1r 2a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de l' Estrella,26,FERRANDO,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5445,2.11023,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Estrella, 26 Bxs",Perruqueria i altres tractaments de bellesa
,Rambla,5,FERRER ADVOCATS,activitat_econòmica,Activitats jurídiques,41.546,2.1067,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 5 4t 1a",Activitats jurídiques
,c. de Narcís Giralt,15,FERRER GESTIO PROFESSIONAL,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5436,2.1081,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Narcís Giralt, 15 Ent 1a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. del Marquès de Comillas,139,FERRETERIA CENTRE,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.5408,2.11196,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Marquès de Comillas, 139A Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
,c. de Colom,36,FERRETERIA FEU,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.5408,2.11196,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 36 Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
